Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
25281,0.43,Premium,D,SI1,62.4,60.0,4.82,4.79,3.0,1022
983,0.32,Ideal,E,SI1,,54.0,4.42,4.45,2.73,516
6165,0.53,Ideal,D,SI1,60.4,57.0,5.28,5.31,3.2,2021
133,0.31,Ideal,E,VS1,61.8,56.0,4.34,4.33,2.68,942
198,0.24,Ideal,F,VVS2,61.6,54.0,4.0,4.09,2.49,552
10929,0.33,Premium,H,SI1,63.0,58.0,4.42,4.4,2.78,610
18763,0.5,Premium,E,SI1,63.0,58.0,5.08,5.04,3.19,1415
18885,0.9,Very Good,E,VS2,62.9,57.0,6.16,6.18,3.88,4580
12468,0.83,Ideal,G,SI2,62.4,54.0,6.01,6.08,3.77,2751
5974,1.1,Ideal,G,VS2,62.5,54.0,6.59,6.62,4.12,7074
25173,0.28,Ideal,H,VS1,62.0,55.0,4.21,4.24,2.62,497
7023,1.06,Ideal,G,VVS2,61.0,57.0,6.55,6.57,4.0,7900
13041,0.56,Ideal,G,SI1,62.0,57.0,5.25,5.27,3.26,1631
11716,0.61,Very Good,E,SI1,62.2,60.0,5.44,5.4,3.37,1983
2275,1.03,Ideal,F,VS2,62.3,56.0,6.52,6.49,4.05,6922
14166,0.51,Ideal,D,VS2,61.2,55.0,5.18,5.16,3.16,1882
15393,1.12,Very Good,G,IF,60.9,57.0,6.68,6.79,4.1,8962
180,1.63,Ideal,I,SI1,61.3,56.0,7.64,7.56,4.66,9694
4438,0.37,Ideal,E,VS1,61.3,55.0,4.68,4.65,2.86,999
15514,0.31,Ideal,G,VVS2,62.4,54.0,4.37,4.38,2.73,687
20315,0.43,Ideal,D,SI2,61.0,57.0,4.81,4.86,2.95,716
7623,0.38,Ideal,G,VS2,61.6,57.0,4.62,4.66,2.86,743
5150,0.32,Ideal,G,VVS2,62.0,56.0,4.41,4.43,2.74,708
11718,1.18,Very Good,E,SI2,62.5,60.0,6.7,6.74,4.2,5088
21608,1.35,Premium,G,VVS2,60.2,59.0,7.2,7.16,4.32,11868
5805,1.11,Premium,H,VS2,61.7,58.0,6.64,6.69,4.11,5450
9776,0.41,Ideal,G,IF,61.7,56.0,4.77,4.8,2.95,1367
6014,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,673
13800,1.03,Ideal,I,SI1,61.1,55.0,6.53,6.57,4.0,4782
21370,0.31,Premium,F,VS2,61.4,58.0,4.36,4.4,2.69,625
18339,2.2,Premium,H,SI2,62.7,58.0,8.33,8.27,5.2,17634
16628,0.7,Ideal,H,VS2,61.4,54.0,5.77,5.66,3.51,2184
3234,0.4,Very Good,G,VS2,61.9,59.0,4.67,4.7,2.9,772
6750,0.53,Ideal,H,VS1,61.6,55.0,5.2,5.22,3.21,1678
14046,0.54,Fair,F,SI1,64.8,59.0,5.11,5.05,3.29,1944
15875,1.71,Very Good,J,VS1,61.9,59.0,7.6,7.69,4.73,10428
20235,1.01,Good,E,SI2,63.3,58.0,6.29,6.35,4.0,4149
18571,1.01,Ideal,D,SI1,61.2,57.0,6.47,6.44,3.95,5543
26195,0.26,Very Good,E,VVS2,63.0,58.0,4.0,4.03,2.53,597
26259,1.06,Premium,D,SI2,59.8,61.0,6.63,6.58,3.95,4483
6233,1.0,Premium,D,VS1,62.1,55.0,6.41,6.34,3.96,7812
7478,0.46,Ideal,H,SI1,61.2,56.0,4.97,5.0,3.05,1299
20170,1.57,Ideal,I,SI1,61.9,55.0,7.38,7.44,4.59,11040
7544,0.4,Ideal,I,VVS2,61.4,56.0,4.76,4.79,2.93,1240
22089,0.66,Ideal,H,SI1,61.6,55.0,5.63,5.66,3.48,1936
13248,0.3,Very Good,I,SI1,60.5,62.0,4.33,4.37,2.63,394
24911,1.2,Ideal,I,VS2,63.2,59.0,6.73,6.68,4.24,5699
14382,0.32,Good,H,SI1,63.1,54.0,4.36,4.42,2.77,449
22685,1.21,Very Good,G,VS2,59.5,58.0,6.96,7.03,4.16,7906
375,1.39,Ideal,J,VS2,60.9,57.0,7.2,7.25,4.4,6831
4502,1.07,Very Good,D,SI2,62.6,61.0,6.42,6.49,4.04,4861
7766,1.2,Very Good,I,SI1,62.8,57.0,6.7,6.74,4.22,5408
10443,1.24,Ideal,I,SI2,62.5,57.0,6.89,6.84,4.29,3312
15973,1.01,Good,E,SI1,60.9,64.0,6.29,6.22,3.81,4853
9287,0.9,Premium,E,VS1,60.1,56.0,6.38,6.3,3.81,5242
23084,0.59,Ideal,G,VVS2,62.6,57.0,5.33,5.37,3.35,2125
25799,0.72,Ideal,G,VVS2,61.2,57.0,5.72,5.81,3.53,3126
4937,0.5,Premium,F,VVS2,62.3,58.0,5.06,5.11,3.17,2052
12993,0.7,Very Good,G,IF,63.0,59.0,5.58,5.62,3.53,3725
18844,0.3,Very Good,F,VS1,61.9,59.0,4.26,4.3,2.65,658
12153,0.41,Ideal,H,VS2,,56.0,4.77,4.79,2.95,1163
21297,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,11333
3223,0.31,Very Good,G,VVS2,62.3,59.0,4.29,4.32,2.68,617
4161,0.32,Very Good,F,VVS1,61.9,59.0,4.34,4.39,2.7,926
19272,2.35,Premium,I,SI2,61.1,58.0,8.63,8.56,5.25,17294
5334,0.75,Ideal,G,VVS2,62.2,56.0,5.78,5.82,3.61,3879
14611,1.11,Premium,F,VS2,61.9,58.0,6.7,6.64,4.13,7371
6427,0.32,Premium,H,VS2,59.5,58.0,4.47,4.5,2.67,505
353,1.02,Very Good,H,VS2,62.5,56.0,6.42,6.45,4.02,5217
12721,2.1,Premium,J,VS2,58.3,54.0,8.49,8.45,4.94,12401
17538,0.74,Ideal,F,VS2,62.1,56.0,5.79,5.83,3.61,3171
23843,0.7,Premium,E,SI2,62.0,60.0,5.72,5.67,3.53,2376
15103,0.78,Ideal,F,SI2,59.7,57.0,6.01,5.98,3.58,2431
22756,1.11,Ideal,H,SI2,62.7,57.0,6.66,6.59,4.14,4662
14520,0.38,Ideal,G,VS2,61.5,54.4,4.65,4.7,2.88,768
8654,1.07,Ideal,F,VS2,62.4,55.0,6.53,6.57,4.09,7483
7436,1.03,Ideal,G,SI1,62.4,57.0,6.47,6.52,4.05,4679
14672,1.0,Very Good,E,SI1,60.1,60.0,6.45,6.49,3.89,5865
25920,0.41,Ideal,D,VS2,62.2,54.0,4.77,4.81,2.98,1007
2631,1.2,Ideal,G,VS1,62.4,57.0,6.8,6.78,4.24,8701
4513,0.32,Ideal,F,VS1,61.5,56.0,4.4,4.44,2.72,639
20448,0.51,Ideal,E,SI1,62.2,57.0,5.08,5.12,3.17,1438
2442,0.3,Premium,H,VS1,61.0,58.0,4.31,4.28,2.62,675
21611,0.3,Premium,J,VS1,62.6,60.0,4.22,4.28,2.66,394
18528,0.74,Ideal,E,VS2,62.6,56.0,5.73,5.81,3.61,3036
10130,0.72,Ideal,I,VVS2,61.2,59.0,5.75,5.79,3.53,2452
26347,0.8,Good,F,SI1,63.8,59.0,5.83,5.87,3.73,2941
19271,0.9,Good,H,VS1,64.1,57.0,6.07,6.04,3.88,4234
10427,0.6,Very Good,G,SI1,63.1,57.0,5.32,5.41,3.39,1565
16929,0.78,Ideal,E,VS2,62.0,55.0,5.89,5.95,3.67,3334
19202,0.7,Premium,G,VVS1,62.8,58.0,5.68,5.62,3.55,3234
1100,0.3,Good,G,VS1,63.1,58.0,4.24,4.28,2.69,605
25791,1.01,Premium,H,SI2,60.3,60.0,6.49,6.45,3.9,4412
6772,1.08,Very Good,H,VVS1,63.1,57.0,6.57,6.52,4.13,6623
1475,1.28,Ideal,G,VS1,62.7,53.0,6.94,6.97,4.36,9372
21296,1.05,Very Good,F,SI2,62.1,58.0,6.47,6.5,4.03,4436
5636,1.02,Very Good,H,VS2,62.4,57.0,6.43,6.35,3.99,5383
1519,0.92,Ideal,F,SI1,62.2,55.0,6.25,6.19,3.87,3400
8663,2.05,Premium,G,SI1,61.6,59.0,8.2,8.16,5.04,15291
3853,1.06,Very Good,E,VS1,63.0,58.0,6.46,6.49,4.08,7900
24519,0.94,Ideal,G,VVS1,62.4,58.0,6.22,6.27,3.9,6488
804,1.01,Good,E,SI1,63.5,58.0,6.28,6.35,4.01,4546
14882,0.54,Premium,F,SI2,59.6,60.0,5.25,5.28,3.14,1154
6143,1.31,Premium,E,SI1,62.4,58.0,7.03,6.95,4.36,8767
9543,1.41,Premium,G,VS1,62.1,59.0,7.1,7.06,4.4,11347
11973,0.9,Good,J,VS2,64.0,61.0,6.04,6.03,3.86,2822
21233,0.9,Premium,I,VS2,58.7,60.0,6.35,6.28,3.7,2923
21531,0.9,Very Good,E,SI1,59.8,58.0,6.21,6.26,3.73,4165
20801,1.51,Good,I,SI2,63.6,60.0,7.23,7.27,4.61,7815
25328,0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.5,2079
12533,0.59,Ideal,J,VS2,60.8,57.0,5.47,5.42,3.31,1352
14838,0.58,Ideal,G,SI2,62.1,54.0,5.36,5.39,3.34,1213
25605,1.25,Premium,J,VS1,62.2,58.0,6.88,6.92,4.29,5637
3205,0.54,Ideal,H,VVS1,60.4,55.0,5.27,5.32,3.2,1846
3102,0.3,Premium,H,SI1,61.2,62.0,4.31,4.28,2.63,540
22427,0.71,Very Good,J,SI1,59.1,61.0,5.82,5.85,3.45,1861
7989,1.64,Very Good,F,SI2,63.2,57.0,7.56,7.47,4.75,8357
21750,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7283
6678,2.09,Premium,H,SI2,62.1,58.0,8.22,8.17,5.09,17156
21618,0.52,Ideal,H,VS1,61.4,56.0,5.2,5.23,3.2,1408
23077,0.71,Ideal,E,SI2,59.3,56.0,5.89,5.84,3.48,2388
21578,0.35,Premium,F,VS2,61.4,59.0,4.56,4.53,2.79,906
5110,0.53,Premium,E,SI1,62.1,58.0,5.11,5.19,3.2,1395
26256,1.01,Ideal,E,VVS1,61.8,54.0,6.43,6.49,3.99,10789
10670,0.3,Good,I,SI2,63.3,56.0,4.26,4.3,2.71,351
11826,0.47,Premium,G,SI1,62.7,58.0,4.97,4.99,3.12,931
12530,1.01,Very Good,D,SI2,63.4,57.0,6.4,6.31,4.03,4472
1565,1.01,Premium,F,SI1,61.8,59.0,6.34,6.41,3.94,4899
23695,0.43,Ideal,G,VVS1,62.0,55.0,4.82,4.85,3.0,1207
25056,1.02,Premium,G,SI1,61.9,58.0,6.47,6.42,3.99,4381
15284,0.56,Ideal,I,VS2,62.2,57.0,5.27,5.28,3.28,1417
8411,0.54,Good,E,VS2,63.1,58.0,5.13,5.21,3.26,1637
11192,1.5,Premium,E,SI2,58.0,60.0,7.52,7.47,4.35,8190
21732,0.23,Very Good,G,VVS1,62.0,56.0,3.95,3.98,2.46,484
25269,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,5699
26906,0.7,Very Good,I,VS2,62.2,59.0,5.64,5.71,3.53,1666
5782,0.4,Premium,G,SI1,62.7,59.0,4.71,4.67,2.94,900
6789,1.01,Good,I,SI1,58.4,64.0,6.51,6.48,3.79,3394
7941,0.56,Ideal,D,SI1,62.3,56.0,5.26,5.33,3.3,1723
7136,0.34,Ideal,E,VVS1,61.8,57.0,4.47,4.5,2.77,1001
6844,0.4,Good,G,VS1,59.6,61.0,4.82,4.85,2.88,952
24564,1.09,Good,F,SI2,60.8,61.4,6.59,6.64,4.02,5167
3710,1.01,Fair,F,SI2,67.3,62.0,6.09,6.03,4.08,3597
12216,0.84,Premium,F,SI1,59.0,59.0,6.18,6.13,3.63,3115
18362,1.02,Premium,H,SI2,60.9,58.0,6.53,6.41,3.94,4113
25318,1.02,Very Good,H,VS1,62.8,59.0,6.34,6.47,4.02,5598
7801,1.01,Very Good,F,SI1,,61.0,6.44,6.47,3.94,4899
9194,0.54,Ideal,E,VS1,62.6,55.0,5.22,5.2,3.26,1823
15778,0.55,Ideal,F,VS1,61.6,57.0,5.23,5.29,3.24,1881
3651,1.0,Very Good,F,VS2,62.7,58.0,6.38,6.41,4.01,6319
18248,2.01,Premium,G,SI1,62.5,58.0,7.98,8.08,5.02,17334
21037,1.21,Very Good,I,SI2,62.1,59.0,6.8,6.86,4.24,4791
8974,1.51,Premium,G,SI1,60.6,60.0,7.45,7.41,4.5,10267
4113,1.5,Very Good,E,VS2,60.7,60.0,7.32,7.41,4.47,14256
9717,0.32,Ideal,I,IF,62.2,57.0,4.37,4.35,2.71,864
25223,1.2,Premium,H,VS1,61.7,59.0,6.78,6.74,4.17,4838
447,0.7,Good,F,VS1,59.4,62.0,5.71,5.76,3.4,2759
23028,0.32,Premium,E,VS2,62.6,58.0,4.4,4.36,2.74,900
7815,1.53,Very Good,G,VS1,62.8,56.0,7.31,7.37,4.61,12654
26575,0.27,Ideal,F,VS1,,57.0,4.15,4.18,2.57,577
11526,1.03,Ideal,F,SI2,60.5,58.0,6.55,6.49,3.94,4586
19647,0.52,Very Good,F,VS2,62.4,57.0,5.12,5.13,3.2,1607
23880,0.41,Ideal,F,VS1,62.0,55.0,4.77,4.81,2.97,1007
19288,0.33,Ideal,F,VS2,62.1,54.0,4.46,4.43,2.76,854
20967,1.0,Premium,F,SI2,61.4,61.0,6.47,6.4,3.95,4749
18371,0.72,Premium,D,SI1,60.5,57.0,5.89,5.85,3.55,3048
14761,0.74,Ideal,H,VS1,61.0,55.0,5.86,5.88,3.58,3254
20671,1.71,Good,D,SI1,64.1,59.0,7.51,7.46,4.8,14426
25833,0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,1113
18270,0.54,Very Good,G,VVS1,60.6,55.0,5.28,5.31,3.21,1983
21656,1.5,Very Good,D,VS2,63.6,55.0,7.17,7.24,4.58,14368
8103,0.57,Very Good,E,VS2,61.0,57.0,5.33,5.35,3.26,1785
8459,0.35,Ideal,D,VVS1,61.5,57.0,4.55,4.52,2.79,1247
24628,0.43,Premium,F,VVS1,61.5,56.0,4.9,4.86,3.0,1422
15820,0.5,Very Good,E,SI1,63.3,57.0,5.01,4.94,3.15,1374
7911,0.7,Very Good,E,SI1,59.6,63.0,5.72,5.65,3.39,2396
23403,1.59,Premium,H,SI2,62.6,59.0,7.42,7.4,4.64,9385
7943,0.72,Ideal,G,VS2,,56.0,5.75,5.79,3.58,2383
6243,1.17,Good,I,SI1,63.6,61.0,6.66,6.64,4.23,4914
23381,1.51,Good,D,VS2,59.8,65.0,7.36,7.43,4.42,12709
9409,0.31,Ideal,D,SI1,61.7,56.0,4.35,4.37,2.69,541
22508,0.41,Premium,D,SI2,59.9,60.0,4.8,4.78,2.87,795
18534,0.7,Fair,G,SI1,66.0,53.0,5.53,5.47,3.63,1949
20667,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4241
24285,1.51,Very Good,G,SI1,60.3,57.0,7.44,7.48,4.5,11836
25236,0.27,Ideal,G,VS2,61.6,54.0,4.17,4.2,2.58,490
15616,1.17,Very Good,H,SI2,62.7,56.0,6.68,6.74,4.21,4826
5510,0.7,Ideal,G,VVS1,61.9,58.0,5.67,5.74,3.53,3354
12152,0.51,Ideal,D,VS2,61.9,56.0,5.14,5.11,3.17,1882
25747,0.7,Good,H,VS2,64.5,57.0,5.53,5.57,3.58,2137
6945,1.0,Premium,G,VVS2,62.5,60.0,6.43,6.34,3.99,6702
26379,0.3,Ideal,D,VVS1,62.1,56.0,4.32,4.31,2.68,1094
2061,0.33,Ideal,H,VVS1,62.5,56.0,4.44,4.42,2.77,901
23570,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,3030
8449,0.33,Ideal,G,VS2,61.2,55.0,4.49,4.46,2.74,743
4800,0.9,Fair,E,I1,59.9,66.0,6.18,6.14,3.69,2138
3003,0.41,Ideal,F,VVS1,61.6,55.0,4.79,4.82,2.96,1196
20113,0.28,Ideal,E,VS1,62.0,57.0,4.17,4.2,2.59,598
23795,0.32,Good,D,SI1,63.7,55.0,4.35,4.38,2.78,589
14572,0.7,Premium,F,SI1,62.9,59.0,5.67,5.62,3.55,2423
26456,0.5,Fair,H,VS2,56.3,65.0,5.24,5.21,2.94,1332
5351,0.93,Premium,G,VS2,62.2,59.0,6.26,6.21,3.88,4750
9337,1.5,Premium,D,SI1,,59.0,7.44,7.39,4.49,11489
12933,1.02,Premium,F,VVS1,62.6,59.0,6.41,6.36,4.0,9550
14290,0.91,Premium,F,SI2,61.0,51.0,6.24,6.21,3.8,3546
20792,0.71,Ideal,G,VS2,61.6,55.0,5.74,5.78,3.55,2537
5487,1.04,Very Good,H,SI2,60.2,60.0,6.52,6.57,3.94,4332
25706,0.9,Very Good,D,SI1,62.3,53.0,6.2,6.22,3.87,5123
23024,0.31,Very Good,F,SI2,63.0,58.0,4.34,4.36,2.74,408
8741,1.0,Very Good,D,SI1,59.8,59.0,6.47,6.51,3.88,5671
7822,1.02,Ideal,G,SI1,61.5,57.0,6.54,6.44,3.99,5398
15023,2.19,Premium,I,SI2,60.8,60.0,8.34,8.38,5.08,15032
26404,0.32,Premium,I,SI2,60.0,58.0,4.48,4.45,2.68,530
2846,0.31,Very Good,G,VS2,63.1,56.0,4.37,4.31,2.74,698
18035,1.09,Ideal,H,VVS1,61.4,56.0,6.64,6.67,4.09,7055
13925,0.31,Very Good,E,SI1,63.1,55.0,4.36,4.33,2.74,698
15309,0.54,Premium,H,VS1,62.4,55.0,5.25,5.2,3.26,1637
16819,0.77,Ideal,H,VS1,61.3,56.0,5.91,5.97,3.64,3468
1397,0.33,Ideal,E,VS2,,55.0,4.46,4.49,2.77,873
26595,1.24,Premium,D,SI1,59.3,60.0,7.05,7.01,4.16,6319
13876,0.33,Premium,H,VS1,61.9,58.0,4.45,4.43,2.75,743
17291,1.74,Ideal,J,VS1,61.1,56.0,7.85,7.79,4.78,11194
695,0.71,Ideal,E,SI2,,57.0,5.74,5.78,3.54,2470
14531,0.38,Ideal,F,VVS2,62.7,56.0,4.61,4.64,2.9,1033
21632,0.97,Premium,F,VVS2,58.1,60.0,6.53,6.49,3.78,6768
8544,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,5494
18463,0.56,Ideal,E,SI1,61.3,56.0,5.28,5.32,3.25,1405
11211,0.7,Ideal,E,VS2,60.8,56.0,5.74,5.78,3.5,3504
12614,1.03,Ideal,E,VVS2,61.7,54.0,6.49,6.52,4.02,9932
10717,0.56,Ideal,H,VS1,61.8,55.0,5.3,5.34,3.29,1616
23815,2.32,Fair,H,I1,70.5,55.0,7.93,7.9,5.58,6860
13838,2.03,Very Good,E,SI2,63.0,61.0,7.99,8.04,5.05,15690
13104,0.71,Ideal,E,VS2,60.3,56.0,5.8,5.84,3.51,3217
5913,1.03,Premium,F,VVS1,59.7,60.0,6.63,6.57,3.94,10546
19749,1.2,Ideal,G,VVS1,62.2,57.0,6.77,6.81,4.22,9009
1679,0.54,Ideal,D,VS2,61.2,56.0,5.29,5.23,3.22,1939
7047,0.73,Very Good,F,VVS2,63.8,59.0,5.69,5.72,3.64,3669
3875,0.3,Very Good,F,IF,62.5,56.0,4.27,4.3,2.68,886
13994,0.3,Ideal,E,VVS1,61.7,58.0,4.28,4.31,2.65,862
11296,0.33,Very Good,G,VS2,62.0,58.0,4.42,4.45,2.75,579
25076,0.32,Very Good,H,SI1,63.1,55.0,4.37,4.34,2.75,576
13566,1.01,Very Good,G,VVS2,63.2,59.0,6.35,6.27,3.99,7267
17721,0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,1576
9773,0.52,Ideal,H,VS1,62.0,55.0,5.15,5.19,3.2,1699
10126,0.46,Very Good,D,VVS1,61.6,59.0,4.92,4.97,3.05,1993
3154,0.31,Ideal,G,VS2,62.4,55.0,4.3,4.32,2.69,544
13882,1.44,Premium,H,SI2,62.1,55.0,7.25,7.2,4.49,7419
9576,1.0,Very Good,J,SI2,62.8,54.0,6.35,6.43,4.01,3991
19858,0.32,Ideal,D,VS2,,54.0,4.39,4.42,2.73,912
16822,1.5,Premium,F,VS1,59.6,60.0,7.41,7.49,4.44,15338
22128,2.01,Good,I,SI1,58.5,62.0,8.24,8.31,4.84,14998
25735,0.7,Good,F,I1,63.9,60.0,5.65,5.52,3.58,1040
7346,2.0,Ideal,I,VS1,62.0,57.0,8.04,7.99,4.97,17889
19710,0.5,Very Good,G,VS1,63.2,59.0,5.03,5.07,3.19,1580
3613,1.12,Ideal,G,VS1,61.1,56.0,6.7,6.73,4.1,8080
11219,0.3,Premium,G,VVS1,60.7,58.0,4.34,4.36,2.64,789
9404,1.73,Premium,I,SI1,61.2,60.0,7.67,7.65,4.69,10957
2904,0.86,Ideal,D,SI2,60.2,56.0,6.16,6.19,3.72,3284
26608,1.13,Very Good,F,VVS2,59.6,59.0,6.82,6.87,4.08,9539
24357,0.59,Very Good,G,VS1,62.5,53.0,5.46,5.35,3.38,1942
1492,1.03,Ideal,G,VS1,,57.0,6.44,6.47,4.01,6558
14354,1.05,Premium,G,IF,60.6,60.0,6.59,6.57,3.99,9012
5020,0.55,Ideal,G,VS1,61.3,57.0,5.28,5.25,3.23,1792
25064,0.7,Fair,G,I1,65.3,59.0,5.5,5.47,3.58,1138
757,2.11,Premium,H,VS2,60.8,61.0,8.32,8.28,5.05,16395
6861,1.04,Premium,G,SI2,62.8,59.0,6.47,6.42,4.05,3564
13736,0.33,Ideal,F,VVS2,60.9,57.0,4.46,4.51,2.73,761
18834,1.0,Very Good,F,VS1,58.1,62.0,6.57,6.62,3.83,6098
22333,0.31,Ideal,F,VVS1,61.8,56.0,4.34,4.36,2.69,897
1206,0.3,Premium,G,VVS1,62.6,58.0,4.29,4.27,2.68,1013
23936,0.42,Premium,G,SI1,62.7,58.0,4.79,4.75,2.99,882
14109,2.09,Ideal,I,SI2,61.2,57.0,8.19,8.27,5.04,13807
4924,0.42,Ideal,E,SI1,62.1,55.0,4.79,4.81,2.98,743
4623,1.0,Premium,G,VVS2,60.5,62.0,6.44,6.39,3.88,7392
22241,1.09,Good,D,IF,58.7,61.0,6.75,6.85,3.99,16406
13495,0.5,Premium,F,VS1,60.6,59.0,5.19,5.14,3.13,1764
14591,0.4,Very Good,D,SI1,63.5,55.0,4.72,4.67,2.98,924
5764,0.9,Ideal,H,SI1,62.1,56.0,6.14,6.19,3.83,4492
1722,0.32,Ideal,D,SI1,62.8,56.0,4.42,4.37,2.76,756
9029,1.8,Premium,D,SI1,61.2,58.0,7.88,7.7,4.79,12338
8359,0.9,Good,E,SI2,63.4,62.0,6.0,6.02,3.81,3139
21921,1.35,Ideal,J,VS2,61.4,57.0,7.13,7.1,4.37,5969
537,1.22,Premium,I,VS2,60.3,59.0,6.93,6.87,4.16,6217
15707,2.06,Premium,F,SI2,61.7,59.0,8.21,8.13,5.04,16857
4015,0.9,Ideal,F,SI1,61.3,56.0,6.21,6.23,3.81,4724
15635,0.72,Ideal,J,VVS2,60.9,58.0,5.74,5.78,3.51,2136
19684,1.56,Ideal,F,SI1,62.7,57.0,7.34,7.39,4.62,11943
15313,1.7,Very Good,J,SI1,61.9,59.0,7.59,7.64,4.71,8870
24464,0.38,Ideal,E,VS2,61.7,54.3,4.68,4.69,2.89,853
20244,1.0,Premium,F,SI1,62.9,57.0,6.37,6.32,3.99,4586
3008,0.3,Ideal,E,IF,62.2,55.0,4.32,4.36,2.7,957
20987,1.51,Fair,D,VS2,66.0,57.0,7.17,7.08,4.7,15152
1472,1.04,Ideal,I,VS2,61.8,55.0,6.5,6.54,4.03,5242
26441,0.3,Ideal,E,VS2,62.5,56.0,4.3,4.28,2.68,844
220,0.24,Very Good,H,VVS2,61.4,57.0,4.02,4.04,2.47,449
2120,1.99,Good,J,VS2,62.9,61.0,7.91,8.06,4.99,13338
3603,0.35,Ideal,D,SI1,62.3,57.0,4.5,4.52,2.81,644
52,1.14,Premium,G,VS2,61.4,60.0,6.71,6.68,4.11,7079
1932,0.27,Very Good,E,SI1,61.2,57.0,4.2,4.23,2.58,407
26155,1.03,Premium,G,VS2,62.3,59.0,6.42,6.38,3.99,6327
349,1.5,Premium,H,SI1,62.4,58.0,7.33,7.28,4.56,9697
6543,0.4,Good,D,VS1,60.5,63.0,4.75,4.77,2.88,954
16782,0.71,Ideal,E,SI2,,57.0,5.89,5.86,3.44,2340
10766,1.01,Premium,E,VS1,62.9,60.0,6.36,6.32,3.99,7839
16112,0.34,Premium,I,VVS2,61.5,60.0,4.49,4.45,2.75,765
17342,0.5,Ideal,E,SI1,62.2,57.0,5.06,5.1,3.16,1410
17697,1.13,Premium,H,SI1,61.4,59.0,6.73,6.68,4.12,5338
10391,0.72,Ideal,D,VS1,60.9,56.0,5.79,5.86,3.55,3896
11965,1.74,Premium,I,SI2,62.2,58.0,7.65,7.61,4.75,7858
543,0.3,Ideal,F,IF,62.3,55.0,4.29,4.31,2.68,886
7716,1.0,Ideal,F,SI2,61.2,57.0,6.39,6.48,3.94,4372
2517,0.5,Very Good,I,SI1,62.5,57.0,5.06,5.09,3.17,1035
23087,0.56,Ideal,E,VVS2,61.0,56.0,5.32,5.36,3.26,2404
11954,0.52,Ideal,D,SI2,62.5,56.0,5.12,5.08,3.19,1385
13294,0.85,Ideal,I,VS1,61.9,56.0,6.08,6.1,3.77,3548
24458,0.9,Very Good,G,VS2,58.5,59.0,6.35,6.36,3.72,4484
4142,0.82,Very Good,J,SI2,62.0,58.0,5.93,5.98,3.69,2175
18111,0.74,Premium,H,VS2,60.2,58.0,5.92,5.88,3.55,2553
22693,0.76,Ideal,F,SI2,61.6,57.0,5.91,5.85,3.62,2253
17604,0.74,Ideal,E,VVS2,61.9,57.0,5.79,5.81,3.59,3633
3747,1.51,Ideal,E,SI2,60.5,57.0,7.38,7.42,4.48,10935
24483,1.04,Ideal,G,VS2,62.5,57.0,6.49,6.46,4.05,6709
9494,1.5,Good,H,VS2,61.2,61.0,7.25,7.32,4.46,10291
5125,0.31,Ideal,H,VVS2,,57.0,4.32,4.36,2.71,625
5955,0.77,Premium,I,VS2,60.3,58.0,5.96,5.94,3.59,2375
24356,0.57,Very Good,H,VS2,61.7,54.8,5.34,5.37,3.3,1605
26761,0.34,Premium,E,SI1,60.7,60.0,4.51,4.48,2.73,765
23021,0.56,Ideal,D,SI1,62.3,57.0,5.24,5.26,3.27,1578
12515,0.96,Premium,H,VS2,61.7,55.0,6.36,6.31,3.91,4529
21262,0.34,Premium,E,VS2,61.1,60.0,4.48,4.45,2.73,956
17333,0.79,Very Good,F,SI1,61.5,58.0,5.94,5.97,3.66,3047
8134,0.7,Very Good,D,VS1,60.4,58.0,5.71,5.78,3.47,3008
9476,1.53,Ideal,I,VS2,62.3,57.0,7.3,7.35,4.56,9189
9798,1.01,Premium,G,SI2,59.5,55.0,6.59,6.53,3.9,4355
958,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,1675
7571,0.9,Very Good,G,IF,63.1,58.0,6.18,6.09,3.87,5670
11866,1.26,Premium,J,VS2,62.1,58.0,6.9,6.95,4.3,5015
14177,0.31,Ideal,F,IF,62.2,56.0,4.34,4.31,2.69,1046
15651,0.36,Ideal,H,VS1,61.8,57.0,4.6,4.56,2.83,810
2118,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,837
15696,2.34,Very Good,H,I1,62.4,55.4,8.44,8.51,5.29,11119
24945,0.9,Premium,F,SI2,61.9,62.0,6.12,6.07,3.77,3210
17251,2.03,Ideal,J,SI2,62.1,57.0,8.06,8.12,5.02,12716
21200,0.31,Premium,F,VS2,61.4,55.0,4.34,4.32,2.66,802
11335,0.71,Premium,F,SI2,62.6,59.0,5.64,5.6,3.52,2072
22132,0.7,Ideal,E,SI1,61.4,57.0,5.71,5.75,3.52,2656
